query_id	target_id	query_length	target_length	alignment_score	alignment_length	aligned_pairs	identical_residues	identity	query_coverage	target_coverage	effective_identity	distance	distance_status	distance_reason
vae_candidate_000136	vae_candidate_000959	95	108	228.0	110	93	57	0.6129032258064516	0.9789473684210527	0.8611111111111112	0.5277777777777778	0.4722222222222222	resolved	
vae_candidate_000136	vae_candidate_000965	95	92	252.0	112	75	61	0.8133333333333334	0.7894736842105263	0.8152173913043478	0.6421052631578947		unresolved	low_query_coverage
vae_candidate_000136	vae_candidate_000966	95	92	232.5	101	86	57	0.6627906976744186	0.9052631578947369	0.9347826086956522	0.6	0.4	resolved	
vae_candidate_000136	vae_candidate_000967	95	95	372.0	99	91	83	0.9120879120879121	0.9578947368421052	0.9578947368421052	0.8736842105263158	0.12631578947368416	resolved	
vae_candidate_000136	vae_candidate_000975	95	95	345.0	99	91	75	0.8241758241758241	0.9578947368421052	0.9578947368421052	0.7894736842105263	0.21052631578947367	resolved	
vae_candidate_000136	vae_candidate_000995	95	93	330.0	99	89	73	0.8202247191011236	0.9368421052631579	0.956989247311828	0.7684210526315789	0.2315789473684211	resolved	
vae_candidate_000140	vae_candidate_000143	108	92	175.5	118	82	52	0.6341463414634146	0.7592592592592593	0.8913043478260869	0.48148148148148145		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000149	108	121	200.5	140	89	53	0.5955056179775281	0.8240740740740741	0.7355371900826446	0.4380165289256198		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000151	108	73	201.0	108	73	51	0.6986301369863014	0.6759259259259259	1.0	0.4722222222222222		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000153	108	104	177.5	124	88	52	0.5909090909090909	0.8148148148148148	0.8461538461538461	0.48148148148148145	0.5185185185185186	resolved	
vae_candidate_000140	vae_candidate_000157	108	99	296.5	118	89	71	0.797752808988764	0.8240740740740741	0.898989898989899	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000160	108	121	196.0	139	90	59	0.6555555555555556	0.8333333333333334	0.743801652892562	0.48760330578512395		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000179	108	91	218.5	110	89	59	0.6629213483146067	0.8240740740740741	0.978021978021978	0.5462962962962963	0.4537037037037037	resolved	
vae_candidate_000140	vae_candidate_000191	108	94	238.5	115	87	68	0.7816091954022989	0.8055555555555556	0.925531914893617	0.6296296296296297	0.37037037037037035	resolved	
vae_candidate_000140	vae_candidate_000200	108	88	244.5	110	86	60	0.6976744186046512	0.7962962962962963	0.9772727272727273	0.5555555555555556		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000212	108	111	239.0	128	91	60	0.6593406593406593	0.8425925925925926	0.8198198198198198	0.5405405405405406	0.45945945945945943	resolved	
vae_candidate_000140	vae_candidate_000216	108	100	198.5	116	92	47	0.5108695652173914	0.8518518518518519	0.92	0.4351851851851852	0.5648148148148149	resolved	
vae_candidate_000140	vae_candidate_000219	108	97	273.5	115	90	69	0.7666666666666667	0.8333333333333334	0.9278350515463918	0.6388888888888888	0.36111111111111116	resolved	
vae_candidate_000140	vae_candidate_000220	108	84	270.5	108	84	65	0.7738095238095238	0.7777777777777778	1.0	0.6018518518518519		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000228	108	124	224.5	137	95	62	0.6526315789473685	0.8796296296296297	0.7661290322580645	0.5		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000230	108	92	303.5	111	89	71	0.797752808988764	0.8240740740740741	0.967391304347826	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000247	108	96	292.5	114	90	73	0.8111111111111111	0.8333333333333334	0.9375	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000249	108	107	309.0	115	100	79	0.79	0.9259259259259259	0.9345794392523364	0.7314814814814815	0.2685185185185185	resolved	
vae_candidate_000140	vae_candidate_000258	108	93	321.0	113	88	75	0.8522727272727273	0.8148148148148148	0.946236559139785	0.6944444444444444	0.3055555555555556	resolved	
vae_candidate_000140	vae_candidate_000264	108	110	347.0	114	104	83	0.7980769230769231	0.9629629629629629	0.9454545454545454	0.7545454545454545	0.24545454545454548	resolved	
vae_candidate_000140	vae_candidate_000266	108	89	294.5	109	88	71	0.8068181818181818	0.8148148148148148	0.9887640449438202	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000273	108	108	181.0	125	91	52	0.5714285714285714	0.8425925925925926	0.8425925925925926	0.48148148148148145	0.5185185185185186	resolved	
vae_candidate_000140	vae_candidate_000284	108	91	265.0	112	87	68	0.7816091954022989	0.8055555555555556	0.9560439560439561	0.6296296296296297	0.37037037037037035	resolved	
vae_candidate_000140	vae_candidate_000288	108	114	167.0	131	91	53	0.5824175824175825	0.8425925925925926	0.7982456140350878	0.4649122807017544		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000293	108	93	184.0	115	86	53	0.6162790697674418	0.7962962962962963	0.9247311827956989	0.49074074074074076		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000295	108	87	198.0	109	86	54	0.627906976744186	0.7962962962962963	0.9885057471264368	0.5		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000316	108	85	219.5	110	83	53	0.6385542168674698	0.7685185185185185	0.9764705882352941	0.49074074074074076		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000318	108	77	187.5	109	76	50	0.6578947368421053	0.7037037037037037	0.987012987012987	0.46296296296296297		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000323	108	103	297.0	113	98	74	0.7551020408163265	0.9074074074074074	0.9514563106796117	0.6851851851851852	0.31481481481481477	resolved	
vae_candidate_000140	vae_candidate_000327	108	96	277.5	118	86	72	0.8372093023255814	0.7962962962962963	0.8958333333333334	0.6666666666666666		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000332	108	105	268.5	121	92	73	0.7934782608695652	0.8518518518518519	0.8761904761904762	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000338	108	93	314.5	114	87	75	0.8620689655172413	0.8055555555555556	0.9354838709677419	0.6944444444444444	0.3055555555555556	resolved	
vae_candidate_000140	vae_candidate_000343	108	114	239.5	135	87	61	0.7011494252873564	0.8055555555555556	0.7631578947368421	0.5350877192982456		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000344	108	88	268.0	111	85	66	0.7764705882352941	0.7870370370370371	0.9659090909090909	0.6111111111111112		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000345	108	101	201.5	118	91	54	0.5934065934065934	0.8425925925925926	0.900990099009901	0.5	0.5	resolved	
vae_candidate_000140	vae_candidate_000346	108	115	258.5	121	102	65	0.6372549019607843	0.9444444444444444	0.8869565217391304	0.5652173913043478	0.4347826086956522	resolved	
vae_candidate_000140	vae_candidate_000347	108	93	195.0	117	84	51	0.6071428571428571	0.7777777777777778	0.9032258064516129	0.4722222222222222		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000352	108	72	185.0	108	72	49	0.6805555555555556	0.6666666666666666	1.0	0.4537037037037037		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000354	108	95	321.0	112	91	76	0.8351648351648352	0.8425925925925926	0.9578947368421052	0.7037037037037037	0.2962962962962963	resolved	
vae_candidate_000140	vae_candidate_000356	108	111	274.0	128	91	73	0.8021978021978022	0.8425925925925926	0.8198198198198198	0.6576576576576577	0.3423423423423423	resolved	
vae_candidate_000140	vae_candidate_000359	108	106	244.0	114	100	61	0.61	0.9259259259259259	0.9433962264150944	0.5648148148148148	0.43518518518518523	resolved	
vae_candidate_000140	vae_candidate_000364	108	95	215.0	119	84	56	0.6666666666666666	0.7777777777777778	0.8842105263157894	0.5185185185185185		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000369	108	88	261.0	109	87	65	0.7471264367816092	0.8055555555555556	0.9886363636363636	0.6018518518518519	0.39814814814814814	resolved	
vae_candidate_000140	vae_candidate_000374	108	106	263.5	129	85	68	0.8	0.7870370370370371	0.8018867924528302	0.6296296296296297		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000383	108	98	284.0	109	97	68	0.7010309278350515	0.8981481481481481	0.9897959183673469	0.6296296296296297	0.37037037037037035	resolved	
vae_candidate_000140	vae_candidate_000388	108	104	209.5	124	88	55	0.625	0.8148148148148148	0.8461538461538461	0.5092592592592593	0.4907407407407407	resolved	
vae_candidate_000140	vae_candidate_000396	108	89	282.5	109	88	66	0.75	0.8148148148148148	0.9887640449438202	0.6111111111111112	0.38888888888888884	resolved	
vae_candidate_000140	vae_candidate_000399	108	94	300.0	113	89	71	0.797752808988764	0.8240740740740741	0.9468085106382979	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000401	108	95	313.0	111	92	73	0.7934782608695652	0.8518518518518519	0.968421052631579	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000411	108	96	311.5	111	93	76	0.8172043010752689	0.8611111111111112	0.96875	0.7037037037037037	0.2962962962962963	resolved	
vae_candidate_000140	vae_candidate_000426	108	94	298.0	114	88	74	0.8409090909090909	0.8148148148148148	0.9361702127659575	0.6851851851851852	0.31481481481481477	resolved	
vae_candidate_000140	vae_candidate_000439	108	87	192.0	115	80	52	0.65	0.7407407407407407	0.9195402298850575	0.48148148148148145		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000463	108	85	267.0	110	83	69	0.8313253012048193	0.7685185185185185	0.9764705882352941	0.6388888888888888		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000467	108	102	329.0	113	97	77	0.7938144329896907	0.8981481481481481	0.9509803921568627	0.7129629629629629	0.2870370370370371	resolved	
vae_candidate_000140	vae_candidate_000493	108	91	297.5	113	86	71	0.8255813953488372	0.7962962962962963	0.945054945054945	0.6574074074074074		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000501	108	90	308.0	110	88	74	0.8409090909090909	0.8148148148148148	0.9777777777777777	0.6851851851851852	0.31481481481481477	resolved	
vae_candidate_000140	vae_candidate_000505	108	82	233.0	108	82	56	0.6829268292682927	0.7592592592592593	1.0	0.5185185185185185		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000520	108	73	199.5	109	72	54	0.75	0.6666666666666666	0.9863013698630136	0.5		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000523	108	109	213.5	120	97	59	0.6082474226804123	0.8981481481481481	0.8899082568807339	0.5412844036697247	0.45871559633027525	resolved	
vae_candidate_000140	vae_candidate_000527	108	93	260.0	116	85	68	0.8	0.7870370370370371	0.9139784946236559	0.6296296296296297		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000533	108	101	262.0	120	89	67	0.7528089887640449	0.8240740740740741	0.8811881188118812	0.6203703703703703	0.37962962962962965	resolved	
vae_candidate_000140	vae_candidate_000535	108	92	247.5	108	92	61	0.6630434782608695	0.8518518518518519	1.0	0.5648148148148148	0.43518518518518523	resolved	
vae_candidate_000140	vae_candidate_000536	108	88	250.5	108	88	59	0.6704545454545454	0.8148148148148148	1.0	0.5462962962962963	0.4537037037037037	resolved	
vae_candidate_000140	vae_candidate_000539	108	91	202.5	112	87	57	0.6551724137931034	0.8055555555555556	0.9560439560439561	0.5277777777777778	0.4722222222222222	resolved	
vae_candidate_000140	vae_candidate_000547	108	100	253.0	118	90	64	0.7111111111111111	0.8333333333333334	0.9	0.5925925925925926	0.40740740740740744	resolved	
vae_candidate_000140	vae_candidate_000572	108	87	292.0	111	84	72	0.8571428571428571	0.7777777777777778	0.9655172413793104	0.6666666666666666		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000574	108	94	277.0	115	87	69	0.7931034482758621	0.8055555555555556	0.925531914893617	0.6388888888888888	0.36111111111111116	resolved	
vae_candidate_000140	vae_candidate_000582	108	86	258.5	108	86	66	0.7674418604651163	0.7962962962962963	1.0	0.6111111111111112		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000588	108	99	233.0	116	91	60	0.6593406593406593	0.8425925925925926	0.9191919191919192	0.5555555555555556	0.4444444444444444	resolved	
vae_candidate_000140	vae_candidate_000591	108	88	174.5	112	84	52	0.6190476190476191	0.7777777777777778	0.9545454545454546	0.48148148148148145		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000593	108	124	154.0	142	90	50	0.5555555555555556	0.8333333333333334	0.7258064516129032	0.4032258064516129		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000598	108	94	288.0	112	90	70	0.7777777777777778	0.8333333333333334	0.9574468085106383	0.6481481481481481	0.35185185185185186	resolved	
vae_candidate_000140	vae_candidate_000618	108	95	306.0	111	92	72	0.782608695652174	0.8518518518518519	0.968421052631579	0.6666666666666666	0.33333333333333337	resolved	
vae_candidate_000140	vae_candidate_000620	108	149	180.0	169	88	54	0.6136363636363636	0.8148148148148148	0.5906040268456376	0.3624161073825503		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000623	108	93	303.0	114	87	73	0.8390804597701149	0.8055555555555556	0.9354838709677419	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000627	108	90	258.0	111	87	64	0.735632183908046	0.8055555555555556	0.9666666666666667	0.5925925925925926	0.40740740740740744	resolved	
vae_candidate_000140	vae_candidate_000633	108	99	207.5	119	88	52	0.5909090909090909	0.8148148148148148	0.8888888888888888	0.48148148148148145	0.5185185185185186	resolved	
vae_candidate_000140	vae_candidate_000635	108	89	253.0	108	89	61	0.6853932584269663	0.8240740740740741	1.0	0.5648148148148148	0.43518518518518523	resolved	
vae_candidate_000140	vae_candidate_000638	108	89	280.0	108	89	67	0.7528089887640449	0.8240740740740741	1.0	0.6203703703703703	0.37962962962962965	resolved	
vae_candidate_000140	vae_candidate_000652	108	84	249.0	111	81	60	0.7407407407407407	0.75	0.9642857142857143	0.5555555555555556		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000666	108	99	213.5	117	90	56	0.6222222222222222	0.8333333333333334	0.9090909090909091	0.5185185185185185	0.4814814814814815	resolved	
vae_candidate_000140	vae_candidate_000672	108	131	144.5	142	97	47	0.4845360824742268	0.8981481481481481	0.7404580152671756	0.35877862595419846		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000685	108	106	297.5	117	97	72	0.7422680412371134	0.8981481481481481	0.9150943396226415	0.6666666666666666	0.33333333333333337	resolved	
vae_candidate_000140	vae_candidate_000687	108	130	145.5	150	88	51	0.5795454545454546	0.8148148148148148	0.676923076923077	0.3923076923076923		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000696	108	102	302.5	114	96	74	0.7708333333333334	0.8888888888888888	0.9411764705882353	0.6851851851851852	0.31481481481481477	resolved	
vae_candidate_000140	vae_candidate_000701	108	111	257.5	123	96	65	0.6770833333333334	0.8888888888888888	0.8648648648648649	0.5855855855855856	0.4144144144144144	resolved	
vae_candidate_000140	vae_candidate_000715	108	95	270.5	114	89	66	0.7415730337078652	0.8240740740740741	0.9368421052631579	0.6111111111111112	0.38888888888888884	resolved	
vae_candidate_000140	vae_candidate_000731	108	125	278.0	141	92	75	0.8152173913043478	0.8518518518518519	0.736	0.6		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000744	108	95	180.5	124	79	48	0.6075949367088608	0.7314814814814815	0.8315789473684211	0.4444444444444444		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000750	108	98	302.0	118	88	73	0.8295454545454546	0.8148148148148148	0.8979591836734694	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000752	108	93	260.5	112	89	64	0.7191011235955056	0.8240740740740741	0.956989247311828	0.5925925925925926	0.40740740740740744	resolved	
vae_candidate_000140	vae_candidate_000772	108	98	315.5	116	90	76	0.8444444444444444	0.8333333333333334	0.9183673469387755	0.7037037037037037	0.2962962962962963	resolved	
vae_candidate_000140	vae_candidate_000780	108	89	312.0	113	84	72	0.8571428571428571	0.7777777777777778	0.9438202247191011	0.6666666666666666		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000785	108	115	152.0	136	87	47	0.5402298850574713	0.8055555555555556	0.7565217391304347	0.40869565217391307		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000792	108	74	246.0	109	73	60	0.821917808219178	0.6759259259259259	0.9864864864864865	0.5555555555555556		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000812	108	107	240.5	129	86	65	0.7558139534883721	0.7962962962962963	0.8037383177570093	0.6018518518518519		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000818	108	94	238.5	109	93	54	0.5806451612903226	0.8611111111111112	0.9893617021276596	0.5	0.5	resolved	
vae_candidate_000140	vae_candidate_000836	108	90	250.0	109	89	61	0.6853932584269663	0.8240740740740741	0.9888888888888889	0.5648148148148148	0.43518518518518523	resolved	
vae_candidate_000140	vae_candidate_000839	108	99	288.5	118	89	71	0.797752808988764	0.8240740740740741	0.898989898989899	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000841	108	95	288.5	114	89	71	0.797752808988764	0.8240740740740741	0.9368421052631579	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000843	108	94	273.0	113	89	69	0.7752808988764045	0.8240740740740741	0.9468085106382979	0.6388888888888888	0.36111111111111116	resolved	
vae_candidate_000140	vae_candidate_000857	108	92	303.0	110	90	70	0.7777777777777778	0.8333333333333334	0.9782608695652174	0.6481481481481481	0.35185185185185186	resolved	
vae_candidate_000140	vae_candidate_000872	108	71	160.0	108	71	46	0.647887323943662	0.6574074074074074	1.0	0.42592592592592593		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000876	108	82	238.0	110	80	62	0.775	0.7407407407407407	0.975609756097561	0.5740740740740741		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000881	108	111	137.5	132	87	45	0.5172413793103449	0.8055555555555556	0.7837837837837838	0.40540540540540543		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000883	108	92	255.5	117	83	61	0.7349397590361446	0.7685185185185185	0.9021739130434783	0.5648148148148148		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000894	108	139	144.5	153	94	48	0.5106382978723404	0.8703703703703703	0.6762589928057554	0.34532374100719426		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000895	108	72	222.5	109	71	58	0.8169014084507042	0.6574074074074074	0.9861111111111112	0.5370370370370371		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000900	108	89	297.5	112	85	72	0.8470588235294118	0.7870370370370371	0.9550561797752809	0.6666666666666666		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000903	108	95	315.0	114	89	71	0.797752808988764	0.8240740740740741	0.9368421052631579	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000905	108	92	298.5	111	89	72	0.8089887640449438	0.8240740740740741	0.967391304347826	0.6666666666666666	0.33333333333333337	resolved	
vae_candidate_000140	vae_candidate_000908	108	96	317.5	113	91	76	0.8351648351648352	0.8425925925925926	0.9479166666666666	0.7037037037037037	0.2962962962962963	resolved	
vae_candidate_000140	vae_candidate_000912	108	91	272.0	108	91	64	0.7032967032967034	0.8425925925925926	1.0	0.5925925925925926	0.40740740740740744	resolved	
vae_candidate_000140	vae_candidate_000913	108	97	284.5	117	88	71	0.8068181818181818	0.8148148148148148	0.9072164948453608	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000914	108	98	266.5	115	91	69	0.7582417582417582	0.8425925925925926	0.9285714285714286	0.6388888888888888	0.36111111111111116	resolved	
vae_candidate_000140	vae_candidate_000921	108	89	217.5	109	88	55	0.625	0.8148148148148148	0.9887640449438202	0.5092592592592593	0.4907407407407407	resolved	
vae_candidate_000140	vae_candidate_000926	108	77	171.0	112	73	45	0.6164383561643836	0.6759259259259259	0.948051948051948	0.4166666666666667		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000927	108	90	283.0	111	87	70	0.8045977011494253	0.8055555555555556	0.9666666666666667	0.6481481481481481	0.35185185185185186	resolved	
vae_candidate_000140	vae_candidate_000946	108	117	266.5	138	87	70	0.8045977011494253	0.8055555555555556	0.7435897435897436	0.5982905982905983		unresolved	low_target_coverage
vae_candidate_000140	vae_candidate_000948	108	104	235.0	121	91	59	0.6483516483516484	0.8425925925925926	0.875	0.5462962962962963	0.4537037037037037	resolved	
vae_candidate_000140	vae_candidate_000959	108	108	180.5	125	91	54	0.5934065934065934	0.8425925925925926	0.8425925925925926	0.5	0.5	resolved	
vae_candidate_000140	vae_candidate_000965	108	92	224.0	118	82	57	0.6951219512195121	0.7592592592592593	0.8913043478260869	0.5277777777777778		unresolved	low_query_coverage
vae_candidate_000140	vae_candidate_000966	108	92	221.5	112	88	57	0.6477272727272727	0.8148148148148148	0.9565217391304348	0.5277777777777778	0.4722222222222222	resolved	
vae_candidate_000140	vae_candidate_000967	108	95	297.0	114	89	73	0.8202247191011236	0.8240740740740741	0.9368421052631579	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000140	vae_candidate_000975	108	95	285.0	114	89	71	0.797752808988764	0.8240740740740741	0.9368421052631579	0.6574074074074074	0.34259259259259256	resolved	
vae_candidate_000140	vae_candidate_000995	108	93	300.0	112	89	73	0.8202247191011236	0.8240740740740741	0.956989247311828	0.6759259259259259	0.32407407407407407	resolved	
vae_candidate_000143	vae_candidate_000149	92	121	175.5	123	90	50	0.5555555555555556	0.9782608695652174	0.743801652892562	0.4132231404958678		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000151	92	73	170.0	100	65	43	0.6615384615384615	0.7065217391304348	0.8904109589041096	0.4673913043478261		unresolved	low_query_coverage
vae_candidate_000143	vae_candidate_000153	92	104	180.0	118	78	46	0.5897435897435898	0.8478260869565217	0.75	0.4423076923076923		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000157	92	99	229.0	103	88	53	0.6022727272727273	0.9565217391304348	0.8888888888888888	0.5353535353535354	0.46464646464646464	resolved	
vae_candidate_000143	vae_candidate_000160	92	121	170.5	121	92	48	0.5217391304347826	1.0	0.7603305785123967	0.39669421487603307		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000179	92	91	179.5	100	83	48	0.5783132530120482	0.9021739130434783	0.9120879120879121	0.5217391304347826	0.4782608695652174	resolved	
vae_candidate_000143	vae_candidate_000191	92	94	213.5	97	89	52	0.5842696629213483	0.967391304347826	0.9468085106382979	0.5531914893617021	0.44680851063829785	resolved	
vae_candidate_000143	vae_candidate_000200	92	88	207.0	101	79	50	0.6329113924050633	0.8586956521739131	0.8977272727272727	0.5434782608695652	0.4565217391304348	resolved	
vae_candidate_000143	vae_candidate_000212	92	111	192.0	115	88	52	0.5909090909090909	0.9565217391304348	0.7927927927927928	0.46846846846846846		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000216	92	100	181.5	103	89	45	0.5056179775280899	0.967391304347826	0.89	0.45	0.55	resolved	
vae_candidate_000143	vae_candidate_000219	92	97	224.5	100	89	53	0.5955056179775281	0.967391304347826	0.9175257731958762	0.5463917525773195	0.45360824742268047	resolved	
vae_candidate_000143	vae_candidate_000220	92	84	217.5	98	78	51	0.6538461538461539	0.8478260869565217	0.9285714285714286	0.5543478260869565	0.44565217391304346	resolved	
vae_candidate_000143	vae_candidate_000228	92	124	166.5	128	88	47	0.5340909090909091	0.9565217391304348	0.7096774193548387	0.3790322580645161		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000230	92	92	219.0	97	87	51	0.5862068965517241	0.9456521739130435	0.9456521739130435	0.5543478260869565	0.44565217391304346	resolved	
vae_candidate_000143	vae_candidate_000247	92	96	223.0	99	89	52	0.5842696629213483	0.967391304347826	0.9270833333333334	0.5416666666666666	0.45833333333333337	resolved	
vae_candidate_000143	vae_candidate_000249	92	107	181.0	111	88	48	0.5454545454545454	0.9565217391304348	0.822429906542056	0.4485981308411215	0.5514018691588785	resolved	
vae_candidate_000143	vae_candidate_000258	92	93	225.5	97	88	53	0.6022727272727273	0.9565217391304348	0.946236559139785	0.5698924731182796	0.4301075268817204	resolved	
vae_candidate_000143	vae_candidate_000264	92	110	200.0	114	88	52	0.5909090909090909	0.9565217391304348	0.8	0.4727272727272727	0.5272727272727273	resolved	
vae_candidate_000143	vae_candidate_000266	92	89	212.5	97	84	52	0.6190476190476191	0.9130434782608695	0.9438202247191011	0.5652173913043478	0.4347826086956522	resolved	
vae_candidate_000143	vae_candidate_000273	92	108	182.0	109	91	54	0.5934065934065934	0.9891304347826086	0.8425925925925926	0.5	0.5	resolved	
vae_candidate_000143	vae_candidate_000284	92	91	203.0	97	86	49	0.5697674418604651	0.9347826086956522	0.945054945054945	0.532608695652174	0.46739130434782605	resolved	
vae_candidate_000143	vae_candidate_000288	92	114	149.5	114	92	44	0.4782608695652174	1.0	0.8070175438596491	0.38596491228070173	0.6140350877192983	resolved	
vae_candidate_000143	vae_candidate_000293	92	93	190.5	102	83	52	0.6265060240963856	0.9021739130434783	0.8924731182795699	0.5591397849462365	0.4408602150537635	resolved	
vae_candidate_000143	vae_candidate_000295	92	87	179.5	98	81	49	0.6049382716049383	0.8804347826086957	0.9310344827586207	0.532608695652174	0.46739130434782605	resolved	
vae_candidate_000143	vae_candidate_000316	92	85	184.0	104	73	48	0.6575342465753424	0.7934782608695652	0.8588235294117647	0.5217391304347826		unresolved	low_query_coverage
vae_candidate_000143	vae_candidate_000318	92	77	216.0	97	72	52	0.7222222222222222	0.782608695652174	0.935064935064935	0.5652173913043478		unresolved	low_query_coverage
vae_candidate_000143	vae_candidate_000323	92	103	192.0	108	87	50	0.5747126436781609	0.9456521739130435	0.8446601941747572	0.4854368932038835	0.5145631067961165	resolved	
vae_candidate_000143	vae_candidate_000327	92	96	191.0	101	87	48	0.5517241379310345	0.9456521739130435	0.90625	0.5	0.5	resolved	
vae_candidate_000143	vae_candidate_000332	92	105	215.0	109	88	59	0.6704545454545454	0.9565217391304348	0.8380952380952381	0.5619047619047619	0.4380952380952381	resolved	
vae_candidate_000143	vae_candidate_000338	92	93	224.5	100	85	53	0.6235294117647059	0.9239130434782609	0.9139784946236559	0.5698924731182796	0.4301075268817204	resolved	
vae_candidate_000143	vae_candidate_000343	92	114	177.5	125	81	49	0.6049382716049383	0.8804347826086957	0.7105263157894737	0.4298245614035088		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000344	92	88	214.0	99	81	52	0.6419753086419753	0.8804347826086957	0.9204545454545454	0.5652173913043478	0.4347826086956522	resolved	
vae_candidate_000143	vae_candidate_000345	92	101	187.5	103	90	49	0.5444444444444444	0.9782608695652174	0.8910891089108911	0.48514851485148514	0.5148514851485149	resolved	
vae_candidate_000143	vae_candidate_000346	92	115	186.5	116	91	49	0.5384615384615384	0.9891304347826086	0.7913043478260869	0.4260869565217391		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000347	92	93	149.5	102	83	40	0.4819277108433735	0.9021739130434783	0.8924731182795699	0.43010752688172044	0.5698924731182795	resolved	
vae_candidate_000143	vae_candidate_000352	92	72	171.0	97	67	44	0.6567164179104478	0.7282608695652174	0.9305555555555556	0.4782608695652174		unresolved	low_query_coverage
vae_candidate_000143	vae_candidate_000354	92	95	223.5	98	89	53	0.5955056179775281	0.967391304347826	0.9368421052631579	0.5578947368421052	0.4421052631578948	resolved	
vae_candidate_000143	vae_candidate_000356	92	111	202.5	115	88	52	0.5909090909090909	0.9565217391304348	0.7927927927927928	0.46846846846846846		unresolved	low_target_coverage
vae_candidate_000143	vae_candidate_000359	92	106	191.0	109	89	51	0.5730337078651685	0.967391304347826	0.839622641509434	0.4811320754716981	0.5188679245283019	resolved	
