sequence_id	pool	accession	accession_base	model_name	env_start_1based	env_end_1based	bit_score	i_evalue	hmm_start_1based	hmm_end_1based	hmm_length	hmm_span_fraction	reference_sequences_with_accession
vae_candidate_000291	excluded	PF00741.24	PF00741	Gas_vesicle	64	98	32.29242706298828	6.017919749691629e-09	9	37	39	0.7435897435897436	346
vae_candidate_000293	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	60.905155181884766	6.893494371547628e-18	1	39	39	1.0	346
vae_candidate_000295	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	49	40.21332550048828	2.0150967331040895e-11	1	39	39	1.0	346
vae_candidate_000296	excluded	PF00741.24	PF00741	Gas_vesicle	19	57	46.72855758666992	1.8552097701314807e-13	1	39	39	1.0	346
vae_candidate_000297	excluded	PF00741.24	PF00741	Gas_vesicle	12	38	35.335323333740234	6.738936304178113e-10	1	25	39	0.6410256410256411	346
vae_candidate_000298	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	20	58	63.55382537841797	1.0251172685353226e-18	1	39	39	1.0	346
vae_candidate_000299	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	15	53	54.90290451049805	5.176593300795158e-16	1	39	39	1.0	346
vae_candidate_000300	excluded	PF00741.24	PF00741	Gas_vesicle	43	81	60.78301239013672	7.52674216165958e-18	1	39	39	1.0	346
vae_candidate_000301	excluded	PF00741.24	PF00741	Gas_vesicle	27	65	47.64456558227539	9.597444049734916e-14	4	39	39	0.9230769230769231	346
vae_candidate_000302	excluded	PF00741.24	PF00741	Gas_vesicle	10	50	40.22587203979492	1.99698734044864e-11	8	39	39	0.8205128205128205	346
vae_candidate_000303	excluded	PF00741.24	PF00741	Gas_vesicle	12	30	26.6180419921875	3.5694261796853245e-07	1	17	39	0.4358974358974359	346
vae_candidate_000303	excluded	PF00741.24	PF00741	Gas_vesicle	31	63	34.9687385559082	8.77289771028668e-10	8	39	39	0.8205128205128205	346
vae_candidate_000304	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	58.85427474975586	3.0151285373547126e-17	1	39	39	1.0	346
vae_candidate_000304	excluded	PF00741.24	PF00741	Gas_vesicle	57	93	42.70160675048828	3.363170857061396e-12	7	39	39	0.8461538461538461	346
vae_candidate_000305	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	63.92076110839844	7.8724909223754285e-19	1	39	39	1.0	346
vae_candidate_000311	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	30.51697540283203	2.1589661660826797e-08	1	29	39	0.7435897435897436	346
vae_candidate_000312	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	52.045310974121094	4.045712613956885e-15	1	39	39	1.0	346
vae_candidate_000314	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	56.794979095458984	1.3267889796140905e-16	1	39	39	1.0	346
vae_candidate_000315	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	61.92456817626953	3.310469797673717e-18	1	39	39	1.0	346
vae_candidate_000316	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	52.22063446044922	3.566229789738535e-15	2	39	39	0.9743589743589743	346
vae_candidate_000317	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	47	43.02054214477539	2.6735411048236756e-12	1	34	39	0.8717948717948718	346
vae_candidate_000318	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	56.90772247314453	1.2234082484295848e-16	1	39	39	1.0	346
vae_candidate_000319	excluded	PF00741.24	PF00741	Gas_vesicle	11	46	46.23175811767578	2.6523735376690137e-13	1	39	39	1.0	346
vae_candidate_000322	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	11	49	53.30973434448242	1.6288591104323697e-15	1	39	39	1.0	346
vae_candidate_000323	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	22	60	54.92038345336914	5.111897814196369e-16	1	39	39	1.0	346
vae_candidate_000327	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	46	37.0991325378418	1.894218104332708e-10	1	39	39	1.0	346
vae_candidate_000328	excluded	PF00741.24	PF00741	Gas_vesicle	10	42	38.47999572753906	7.013470043020881e-11	2	30	39	0.7435897435897436	346
vae_candidate_000330	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	59.763694763183594	1.5672094203383867e-17	1	39	39	1.0	346
vae_candidate_000332	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	15	58	33.58198165893555	2.3794785219970636e-09	5	39	39	0.8974358974358975	346
vae_candidate_000334	excluded	PF00741.24	PF00741	Gas_vesicle	24	55	34.49555206298828	1.2331220469161307e-09	9	39	39	0.7948717948717948	346
vae_candidate_000336	excluded	PF00741.24	PF00741	Gas_vesicle	10	45	35.834922790527344	4.704080420003774e-10	1	28	39	0.717948717948718	346
vae_candidate_000338	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	14	52	59.96483612060547	1.3560436435978749e-17	1	39	39	1.0	346
vae_candidate_000339	excluded	PF00741.24	PF00741	Gas_vesicle	7	46	44.830665588378906	7.268638316513556e-13	1	39	39	1.0	346
vae_candidate_000339	excluded	PF00741.24	PF00741	Gas_vesicle	47	82	43.44263458251953	1.973285481855081e-12	6	39	39	0.8717948717948718	346
vae_candidate_000340	excluded	PF00741.24	PF00741	Gas_vesicle	19	57	45.577354431152344	4.2474187116024556e-13	1	39	39	1.0	346
vae_candidate_000341	excluded	PF00741.24	PF00741	Gas_vesicle	15	54	50.03530502319336	1.718259810688101e-14	1	39	39	1.0	346
vae_candidate_000343	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	8	46	58.54380798339844	3.7698284678372025e-17	1	39	39	1.0	346
vae_candidate_000344	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	56.41960906982422	1.7381962762257654e-16	1	39	39	1.0	346
vae_candidate_000345	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	57.04836654663086	1.1056621542239086e-16	1	39	39	1.0	346
vae_candidate_000346	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	25	63	61.080814361572266	6.0750355068061895e-18	1	39	39	1.0	346
vae_candidate_000347	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	57.17757034301758	1.0075077206949658e-16	1	39	39	1.0	346
vae_candidate_000348	excluded	PF00741.24	PF00741	Gas_vesicle	9	37	29.138507843017578	5.8209554879120435e-08	1	25	39	0.6410256410256411	346
vae_candidate_000352	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	48	60.2158088684082	1.13200621479957e-17	1	39	39	1.0	346
vae_candidate_000354	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	58.92951202392578	2.856244758121818e-17	1	39	39	1.0	346
vae_candidate_000355	excluded	PF00741.24	PF00741	Gas_vesicle	12	46	51.71737289428711	5.122362225581476e-15	1	33	39	0.8461538461538461	346
vae_candidate_000356	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	14	55	43.35818099975586	2.09691234414355e-12	1	39	39	1.0	346
vae_candidate_000358	excluded	PF00741.24	PF00741	Gas_vesicle	23	62	32.588706970214844	4.86254679371065e-09	2	36	39	0.8974358974358975	346
vae_candidate_000359	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	21	59	57.63066101074219	7.272186378158542e-17	1	39	39	1.0	346
vae_candidate_000360	excluded	PF00741.24	PF00741	Gas_vesicle	122	156	40.61897277832031	1.5050044912822048e-11	7	39	39	0.8461538461538461	346
vae_candidate_000361	excluded	PF00741.24	PF00741	Gas_vesicle	15	51	49.138179779052734	3.276617276116649e-14	1	37	39	0.9487179487179487	346
vae_candidate_000362	excluded	PF00741.24	PF00741	Gas_vesicle	17	56	46.599952697753906	2.0350727333701954e-13	1	39	39	1.0	346
vae_candidate_000363	excluded	PF00741.24	PF00741	Gas_vesicle	53	91	59.17778396606445	2.388991043725613e-17	1	39	39	1.0	346
vae_candidate_000364	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	56.08578872680664	2.210101311598293e-16	1	39	39	1.0	346
vae_candidate_000367	excluded	PF00741.24	PF00741	Gas_vesicle	61	92	36.733558654785156	2.4641424436677946e-10	9	39	39	0.7948717948717948	346
vae_candidate_000368	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	15	53	48.12466812133789	6.794092280937704e-14	1	39	39	1.0	346
vae_candidate_000369	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	51	38.541290283203125	6.710878959060938e-11	1	39	39	1.0	346
vae_candidate_000370	excluded	PF00741.24	PF00741	Gas_vesicle	22	60	58.452091217041016	4.02699945451454e-17	1	39	39	1.0	346
vae_candidate_000371	excluded	PF00741.24	PF00741	Gas_vesicle	22	60	54.768306732177734	5.703003499351451e-16	1	39	39	1.0	346
vae_candidate_000372	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	52	45.00008773803711	6.434449900014464e-13	1	39	39	1.0	346
vae_candidate_000374	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	49.76973342895508	2.080058684389642e-14	1	39	39	1.0	346
vae_candidate_000377	excluded	PF00741.24	PF00741	Gas_vesicle	29	67	54.58268737792969	6.517884098457257e-16	1	39	39	1.0	346
vae_candidate_000381	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	48	55.43075180053711	3.5407922735922577e-16	2	39	39	0.9743589743589743	346
vae_candidate_000383	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	20	58	55.1243896484375	4.4140127463960687e-16	1	39	39	1.0	346
vae_candidate_000384	excluded	PF00741.24	PF00741	Gas_vesicle	32	70	45.20977020263672	5.533362238716364e-13	1	39	39	1.0	346
vae_candidate_000385	excluded	PF00741.24	PF00741	Gas_vesicle	99	137	58.06867218017578	5.306323387597864e-17	1	39	39	1.0	346
vae_candidate_000386	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	33.26455307006836	2.9900124907405783e-09	1	35	39	0.8974358974358975	346
vae_candidate_000388	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	48	59.61345291137695	1.746124239782287e-17	1	39	39	1.0	346
vae_candidate_000392	excluded	PF00741.24	PF00741	Gas_vesicle	14	52	54.510406494140625	6.865832766840052e-16	3	39	39	0.9487179487179487	346
vae_candidate_000394	excluded	PF00741.24	PF00741	Gas_vesicle	8	40	26.179630279541016	4.893221267162029e-07	1	39	39	1.0	346
vae_candidate_000396	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.7213020324707	1.615749628142357e-17	1	39	39	1.0	346
vae_candidate_000397	excluded	PF00741.24	PF00741	Gas_vesicle	14	53	48.35543441772461	5.754674569036462e-14	1	39	39	1.0	346
vae_candidate_000399	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	58.3231315612793	4.418545609947505e-17	1	39	39	1.0	346
vae_candidate_000401	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	22	60	57.17287063598633	1.0109204081819815e-16	1	39	39	1.0	346
vae_candidate_000402	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	56.09276580810547	2.199034075774753e-16	1	39	39	1.0	346
vae_candidate_000404	excluded	PF00741.24	PF00741	Gas_vesicle	9	38	31.4281063079834	1.1208110737499273e-08	1	23	39	0.5897435897435898	346
vae_candidate_000405	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	57.408233642578125	8.534339107210032e-17	1	39	39	1.0	346
vae_candidate_000406	excluded	PF00741.24	PF00741	Gas_vesicle	12	46	30.20863914489746	2.695230086999865e-08	7	39	39	0.8461538461538461	346
vae_candidate_000407	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	59.0234489440918	2.6695722409224972e-17	1	39	39	1.0	346
vae_candidate_000408	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	9	47	52.7049674987793	2.516884084046121e-15	1	39	39	1.0	346
vae_candidate_000409	excluded	PF00741.24	PF00741	Gas_vesicle	12	48	33.174156188964844	3.190953983035326e-09	1	38	39	0.9743589743589743	346
vae_candidate_000409	excluded	PF00741.24	PF00741	Gas_vesicle	44	79	31.53022575378418	1.041410053307105e-08	5	28	39	0.6153846153846154	346
vae_candidate_000411	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	17	55	55.099647521972656	4.493296635959628e-16	1	39	39	1.0	346
vae_candidate_000412	excluded	PF00741.24	PF00741	Gas_vesicle	49	85	51.7856559753418	4.876777552836159e-15	4	39	39	0.9230769230769231	346
vae_candidate_000414	excluded	PF00741.24	PF00741	Gas_vesicle	18	56	57.988101959228516	5.623032361939877e-17	1	39	39	1.0	346
vae_candidate_000415	excluded	PF00741.24	PF00741	Gas_vesicle	20	54	35.46437072753906	6.141382728103477e-10	1	32	39	0.8205128205128205	346
vae_candidate_000419	excluded	PF00741.24	PF00741	Gas_vesicle	44	86	38.176429748535156	8.725540170174712e-11	5	39	39	0.8974358974358975	346
vae_candidate_000420	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	50	58.983638763427734	2.747145768424048e-17	1	39	39	1.0	346
vae_candidate_000421	excluded	PF00741.24	PF00741	Gas_vesicle	81	119	59.46223449707031	1.9468316981785226e-17	1	39	39	1.0	346
vae_candidate_000423	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	59.13582992553711	2.462206476187064e-17	1	39	39	1.0	346
vae_candidate_000426	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	56.47388458251953	1.671624047296848e-16	1	39	39	1.0	346
vae_candidate_000428	excluded	PF00741.24	PF00741	Gas_vesicle	9	34	36.805233001708984	2.340285030321356e-10	1	26	39	0.6666666666666666	346
vae_candidate_000429	excluded	PF00741.24	PF00741	Gas_vesicle	10	36	41.29657745361328	9.242670674187893e-12	1	26	39	0.6666666666666666	346
vae_candidate_000431	excluded	PF00741.24	PF00741	Gas_vesicle	9	37	39.577232360839844	3.1846707844078514e-11	1	29	39	0.7435897435897436	346
vae_candidate_000431	excluded	PF00741.24	PF00741	Gas_vesicle	37	70	41.76693344116211	6.588991820385093e-12	6	39	39	0.8717948717948718	346
vae_candidate_000432	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	58.85824203491211	3.006534002164919e-17	1	39	39	1.0	346
vae_candidate_000435	excluded	PF00741.24	PF00741	Gas_vesicle	30	68	63.52900314331055	1.0435904344295145e-18	1	39	39	1.0	346
vae_candidate_000436	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	15	53	58.44005584716797	4.062023446978822e-17	1	39	39	1.0	346
vae_candidate_000437	excluded	PF00741.24	PF00741	Gas_vesicle	12	39	28.565534591674805	8.7910144946312e-08	1	25	39	0.6410256410256411	346
vae_candidate_000437	excluded	PF00741.24	PF00741	Gas_vesicle	36	59	27.539108276367188	1.839841195586299e-07	4	25	39	0.5641025641025641	346
vae_candidate_000438	excluded	PF00741.24	PF00741	Gas_vesicle	12	46	38.4210319519043	7.317422921480682e-11	9	39	39	0.7948717948717948	346
vae_candidate_000439	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	60.09892654418945	1.2313247675994753e-17	1	39	39	1.0	346
vae_candidate_000440	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	61.78066635131836	3.6716103354272325e-18	1	39	39	1.0	346
vae_candidate_000443	excluded	PF00741.24	PF00741	Gas_vesicle	67	101	44.187618255615234	1.154502226869042e-12	7	39	39	0.8461538461538461	346
vae_candidate_000448	excluded	PF00741.24	PF00741	Gas_vesicle	8	57	31.62302017211914	9.74148208617715e-09	1	25	39	0.6410256410256411	346
vae_candidate_000451	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	17	55	50.002071380615234	1.759842489257114e-14	2	39	39	0.9743589743589743	346
vae_candidate_000453	excluded	PF00741.24	PF00741	Gas_vesicle	42	77	36.770263671875	2.3999162982877794e-10	1	28	39	0.717948717948718	346
vae_candidate_000454	excluded	PF00741.24	PF00741	Gas_vesicle	65	102	51.06747817993164	8.176203573252666e-15	1	34	39	0.8717948717948718	346
vae_candidate_000455	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	39.33689880371094	3.7858624230078516e-11	1	39	39	1.0	346
vae_candidate_000457	excluded	PF00741.24	PF00741	Gas_vesicle	22	60	59.45698928833008	1.954192986315072e-17	1	39	39	1.0	346
vae_candidate_000458	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	50	54.5900764465332	6.483323184691317e-16	2	39	39	0.9743589743589743	346
vae_candidate_000459	excluded	PF00741.24	PF00741	Gas_vesicle	24	62	43.835296630859375	1.48761136748459e-12	4	39	39	0.9230769230769231	346
vae_candidate_000461	excluded	PF00741.24	PF00741	Gas_vesicle	18	42	33.498512268066406	2.5267635362056648e-09	1	24	39	0.6153846153846154	346
vae_candidate_000463	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	56.79894256591797	1.3230106379918282e-16	1	39	39	1.0	346
vae_candidate_000464	excluded	PF00741.24	PF00741	Gas_vesicle	10	43	26.108966827392578	5.148444332160662e-07	1	28	39	0.717948717948718	346
vae_candidate_000465	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	55.84257888793945	2.6327599154797134e-16	1	39	39	1.0	346
vae_candidate_000466	excluded	PF00741.24	PF00741	Gas_vesicle	12	40	36.929317474365234	2.140397315802216e-10	1	28	39	0.717948717948718	346
vae_candidate_000467	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	20	58	58.877586364746094	2.964977041675183e-17	1	39	39	1.0	346
vae_candidate_000470	excluded	PF00741.24	PF00741	Gas_vesicle	10	34	30.552005767822266	2.1052293857269678e-08	1	24	39	0.6153846153846154	346
vae_candidate_000472	excluded	PF00741.24	PF00741	Gas_vesicle	111	149	54.84366989135742	5.401991422489557e-16	1	39	39	1.0	346
vae_candidate_000476	excluded	PF00741.24	PF00741	Gas_vesicle	13	49	45.75345993041992	3.741924354537167e-13	1	31	39	0.7948717948717948	346
vae_candidate_000477	excluded	PF00741.24	PF00741	Gas_vesicle	37	75	59.19031524658203	2.3675475083359584e-17	1	39	39	1.0	346
vae_candidate_000479	excluded	PF00741.24	PF00741	Gas_vesicle	139	170	37.18693542480469	1.778250850120738e-10	8	39	39	0.8205128205128205	346
vae_candidate_000480	excluded	PF00741.24	PF00741	Gas_vesicle	18	59	35.14824295043945	7.709938157007019e-10	6	39	39	0.8717948717948718	346
vae_candidate_000481	excluded	PF00741.24	PF00741	Gas_vesicle	9	41	28.854820251464844	7.13907566728244e-08	9	39	39	0.7948717948717948	346
vae_candidate_000482	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	48	55.172096252441406	4.2650689237732367e-16	1	39	39	1.0	346
vae_candidate_000483	excluded	PF00741.24	PF00741	Gas_vesicle	14	39	36.69410705566406	2.535092352781406e-10	1	24	39	0.6153846153846154	346
vae_candidate_000484	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	48	57.55793762207031	7.662841873767707e-17	1	39	39	1.0	346
vae_candidate_000485	excluded	PF00741.24	PF00741	Gas_vesicle	14	52	35.7589225769043	4.968480098658884e-10	1	38	39	0.9743589743589743	346
vae_candidate_000489	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	46.18144226074219	2.750157486138306e-13	2	39	39	0.9743589743589743	346
vae_candidate_000490	excluded	PF00741.24	PF00741	Gas_vesicle	14	45	49.542320251464844	2.449844198894265e-14	1	32	39	0.8205128205128205	346
vae_candidate_000491	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	50	55.06660461425781	4.601404954582787e-16	1	39	39	1.0	346
vae_candidate_000492	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	51.83901596069336	4.693089412786538e-15	1	39	39	1.0	346
vae_candidate_000493	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	8	46	60.03083801269531	1.2931507663224644e-17	1	39	39	1.0	346
vae_candidate_000496	excluded	PF00741.24	PF00741	Gas_vesicle	12	49	32.787200927734375	4.215389374031268e-09	1	28	39	0.717948717948718	346
vae_candidate_000497	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	61.70924758911133	3.86521603296786e-18	1	39	39	1.0	346
vae_candidate_000498	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	52.55063247680664	2.8124860082819458e-15	1	38	39	0.9743589743589743	346
vae_candidate_000499	excluded	PF00741.24	PF00741	Gas_vesicle	8	47	35.17179870605469	7.580364835003942e-10	1	31	39	0.7948717948717948	346
vae_candidate_000500	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	8	46	56.864349365234375	1.2621901514420637e-16	1	39	39	1.0	346
vae_candidate_000501	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	60.06669998168945	1.2602098969717043e-17	1	39	39	1.0	346
vae_candidate_000502	excluded	PF00741.24	PF00741	Gas_vesicle	18	56	40.67586135864258	1.4446447053357164e-11	1	39	39	1.0	346
vae_candidate_000503	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	55.23039245605469	4.0898694829926802e-16	1	39	39	1.0	346
vae_candidate_000504	excluded	PF00741.24	PF00741	Gas_vesicle	37	62	29.459157943725586	4.621643000602231e-08	14	39	39	0.6666666666666666	346
vae_candidate_000505	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	14	52	59.58287048339844	1.7849729828139816e-17	1	39	39	1.0	346
vae_candidate_000506	excluded	PF00741.24	PF00741	Gas_vesicle	12	38	29.027986526489258	6.302754222966555e-08	1	27	39	0.6923076923076923	346
vae_candidate_000506	excluded	PF00741.24	PF00741	Gas_vesicle	35	68	34.57111740112305	1.1678663283554727e-09	8	39	39	0.8205128205128205	346
vae_candidate_000519	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	58.64548873901367	3.5038703319335555e-17	1	39	39	1.0	346
vae_candidate_000520	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	46	35.4928092956543	6.016994000014213e-10	1	32	39	0.8205128205128205	346
vae_candidate_000521	excluded	PF00741.24	PF00741	Gas_vesicle	55	93	43.57986831665039	1.7877493783605563e-12	2	38	39	0.9487179487179487	346
vae_candidate_000522	excluded	PF00741.24	PF00741	Gas_vesicle	23	61	56.51082992553711	1.6277728406608833e-16	1	39	39	1.0	346
vae_candidate_000523	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	28	65	43.0794792175293	2.5625361436760712e-12	1	39	39	1.0	346
vae_candidate_000524	excluded	PF00741.24	PF00741	Gas_vesicle	31	61	34.66166305541992	1.0942060439300058e-09	1	28	39	0.717948717948718	346
vae_candidate_000526	excluded	PF00741.24	PF00741	Gas_vesicle	65	98	29.782779693603516	3.661591749258989e-08	9	39	39	0.7948717948717948	346
vae_candidate_000527	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	57.15742874145508	1.0222151238537705e-16	1	39	39	1.0	346
vae_candidate_000529	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	13	51	53.13377380371094	1.848707896989184e-15	1	39	39	1.0	346
vae_candidate_000530	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	57.289161682128906	9.297751286229736e-17	1	39	39	1.0	346
vae_candidate_000531	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	58.005157470703125	5.554449417518521e-17	1	39	39	1.0	346
vae_candidate_000533	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	54	40.00178146362305	2.3463885536318873e-11	1	39	39	1.0	346
vae_candidate_000535	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	57.986785888671875	5.628359552733528e-17	1	39	39	1.0	346
vae_candidate_000536	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	58.59635925292969	3.6299461489022923e-17	1	39	39	1.0	346
vae_candidate_000539	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	8	48	52.229827880859375	3.5427175666715317e-15	5	39	39	0.8974358974358975	346
vae_candidate_000540	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	60.0347785949707	1.289489453161033e-17	1	39	39	1.0	346
vae_candidate_000541	excluded	PF00741.24	PF00741	Gas_vesicle	16	48	36.91293716430664	2.1657731993140901e-10	7	39	39	0.8461538461538461	346
vae_candidate_000544	excluded	PF00741.24	PF00741	Gas_vesicle	39	77	54.37089920043945	7.590789634786459e-16	1	39	39	1.0	346
vae_candidate_000545	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	49.2914924621582	2.934391288677838e-14	1	31	39	0.7948717948717948	346
vae_candidate_000546	excluded	PF00741.24	PF00741	Gas_vesicle	9	33	35.621498107910156	5.484871294032733e-10	1	24	39	0.6153846153846154	346
vae_candidate_000547	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	57.32788848876953	9.042248423400213e-17	1	39	39	1.0	346
vae_candidate_000549	excluded	PF00741.24	PF00741	Gas_vesicle	37	71	44.302894592285156	1.0626073500409163e-12	6	39	39	0.8717948717948718	346
vae_candidate_000550	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	57.230857849121094	9.696096153333143e-17	1	39	39	1.0	346
vae_candidate_000551	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	57.97320556640625	5.683625587341243e-17	1	39	39	1.0	346
vae_candidate_000553	excluded	PF00741.24	PF00741	Gas_vesicle	28	64	49.53019332885742	2.4713140006890658e-14	3	39	39	0.9487179487179487	346
vae_candidate_000554	excluded	PF00741.24	PF00741	Gas_vesicle	23	58	41.62297821044922	7.30806851791987e-12	3	39	39	0.9487179487179487	346
vae_candidate_000555	excluded	PF00741.24	PF00741	Gas_vesicle	43	68	29.84351348876953	3.505028944081689e-08	1	25	39	0.6410256410256411	346
vae_candidate_000556	excluded	PF00741.24	PF00741	Gas_vesicle	12	45	49.1579704284668	3.230289638046633e-14	1	33	39	0.8461538461538461	346
vae_candidate_000557	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	57.35116195678711	8.892090180491687e-17	1	39	39	1.0	346
vae_candidate_000559	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	43.67913055419922	1.664519237953357e-12	1	39	39	1.0	346
vae_candidate_000560	excluded	PF00741.24	PF00741	Gas_vesicle	11	57	36.82548522949219	2.3064299373942723e-10	1	36	39	0.9230769230769231	346
vae_candidate_000562	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	58.00902557373047	5.539011892164153e-17	1	39	39	1.0	346
vae_candidate_000567	excluded	PF00741.24	PF00741	Gas_vesicle	10	49	53.08287811279297	1.9176633259860614e-15	1	39	39	1.0	346
vae_candidate_000569	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	9	47	57.787540435791016	6.49595130358711e-17	1	39	39	1.0	346
vae_candidate_000570	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	57.9840202331543	5.639570826415723e-17	1	39	39	1.0	346
vae_candidate_000571	excluded	PF00741.24	PF00741	Gas_vesicle	19	47	39.13264083862305	4.385227032400298e-11	1	28	39	0.717948717948718	346
vae_candidate_000572	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	49	51.843505859375	4.677952514164817e-15	1	39	39	1.0	346
vae_candidate_000574	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.85155487060547	1.471201621491813e-17	1	39	39	1.0	346
vae_candidate_000575	excluded	PF00741.24	PF00741	Gas_vesicle	46	83	43.64450454711914	1.706510153826625e-12	5	39	39	0.8974358974358975	346
vae_candidate_000576	excluded	PF00741.24	PF00741	Gas_vesicle	43	81	32.2501220703125	6.203917393904225e-09	1	24	39	0.6153846153846154	346
vae_candidate_000578	excluded	PF00741.24	PF00741	Gas_vesicle	15	60	34.00703811645508	1.7525024615474484e-09	1	39	39	1.0	346
